,CountryName,CountryCode,LongName,IncomeGroup,Region,year,gdp_pc_k,gdp_pc_c,va_c,va_k,emp_ratio,gdp_pwkr,pop,wkrs,va_c_pwkr,va_k_pwkr,povgap_rate_2day,pov_rate_1day,povgap_rate_1day,pov_rate_2day,Country Code,Year,Agri_const
1324,Kenya,KEN,Republic of Kenya,Low income,Sub-Saharan Africa,1962,305.4270696893036,100.60425512153803,803459436.0052501,,,,8628973.0,,,,,,,,KEN,1962,
1325,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2012,928.536893164306,1193.0390508020903,2180775690.421758,1716000056.7390888,48.4000015258789,,2051545.0,992947.8,2196.2642,1728.1875,,,,,LSO,2012,118254582.09452349
1326,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1996,596.9587710638191,458.5987111027683,771768320.6406351,954122688.0684667,53.0999984741211,,1779197.0,944753.56,816.8991,1009.917,,,,,LSO,1996,114019875.04783948
1327,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1985,435.5019375904858,168.73644073456097,232051055.35172123,565046980.4622123,,,1467856.0,,,,,,,,LSO,1985,125733676.34729594
1328,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1992,547.5941312072808,433.968178850007,658591590.3677552,814659211.736351,47.2000007629395,,1660360.0,783689.94,840.3727,1039.5172,,,,,LSO,1992,116132238.04647812
1329,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1963,243.1069404940077,52.363110266272194,43959982.433591,239504627.4209166,,,898342.0,,,,,,,,LSO,1963,
1330,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1971,275.15778048402854,72.59472504788143,70328306.05302769,302065593.83998287,,,1053524.0,,,,,,,,LSO,1971,98394556.35031635
1331,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1968,268.24260461436825,62.0122089258905,58365976.6769557,296772650.29745895,,,990869.0,,,,,,,,LSO,1968,
1332,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1994,573.7035685186029,437.67526157303405,701624241.4406692,888885314.5832516,46.5,,1725118.0,802179.9,874.64703,1108.0873,36.08,46.15,25.64,59.71,LSO,1994,118320487.87652244
1333,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1972,269.04381962369337,75.25042926330303,74150728.92659813,304372153.217949,,,1075281.0,,,,,,,,LSO,1972,105975564.27104756
1334,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1974,361.554474923982,134.3906155763784,130247233.58551458,428667817.6362191,,,1122484.0,,,,,,,,LSO,1974,167202264.42446327
1335,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1975,305.4556706238048,130.1542484955317,131709234.01739015,376140635.60700786,,,1149090.0,,,,,,,,LSO,1975,127040963.02511038
1336,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2002,659.8588123133301,348.3464320413193,611442287.268159,1155515758.9345624,47.9000015258789,,1885487.0,903148.3,677.012,1279.4308,,,,,LSO,2002,109114258.98078527
1337,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2010,879.2244105107505,1097.0243301222374,1958807811.829998,1597815393.7236147,49.9000015258789,,2008921.0,1002451.6,1954.0173,1593.9077,,,,,LSO,2010,142064763.94385853
1338,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1979,453.6179572723567,227.69666185619,255931372.27526596,520471486.1174618,,,1274216.0,,,,,,,,LSO,1979,172940819.14229098
1339,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1965,258.7788601991991,58.80516395906433,52359979.076952346,270358324.89538336,,,933251.0,,,,,,,,LSO,1965,
1340,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2011,902.8284690402784,1243.9095059003107,2249246594.921089,1649688085.5716941,49.5999984741211,,2029516.0,1006639.9,2234.4104,1638.8066,,,,,LSO,2011,134372243.65407336
1341,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1980,429.9685919309029,330.0762521089604,393408740.9613622,503967167.4291364,,,1307403.0,,,,,,,,LSO,1980,130666643.14685945
1342,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1993,554.7729770963915,426.1096891216127,721599287.1121318,843285206.6540202,45.7999992370605,,1693459.0,775604.2,930.37054,1087.2623,43.01,56.43,30.15,70.88,LSO,1993,118058354.95329453
1343,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1970,267.1690597764421,66.5930137676383,62159975.160873905,294330999.5058542,,,1032240.0,,,,,,,,LSO,1970,108523644.89352532
1344,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1998,617.4647353836249,449.8344165817317,765634819.5896112,1025600079.3302957,49.7999992370605,,1821609.0,907161.25,843.98975,1130.5598,,,,,LSO,1998,131602350.10832144
1345,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1991,520.7317761009363,373.9590416968176,550775048.5983346,757401350.2763612,48.7000007629395,,1627900.0,792787.3,694.7324,955.3651,,,,,LSO,1991,93725658.02502088
1346,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1973,333.0377228535041,110.36890388728644,105481721.05350102,391780376.9444696,,,1098033.0,,,,,,,,LSO,1973,136056897.1315321
1347,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1976,330.88822412136346,125.35070767342262,131214999.8859,411444691.7935434,,,1177975.0,,,,,,,,LSO,1976,119664293.62545185
1348,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1983,422.1711014339709,252.6580240706665,332411156.7374246,522358005.24266714,,,1406818.0,,,,,,,,LSO,1983,115930445.71475518
1349,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1967,274.74803759444137,61.033661443290065,56181977.54968175,298104458.07096547,,,970972.0,,,,,,,,LSO,1967,
1350,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1997,613.5940506709223,477.23050580771843,797011396.165212,998874702.4448631,45.4000015258789,,1801679.0,817962.3,974.3865,1221.1744,,,,,LSO,1997,112612830.88302203
1351,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1982,422.48995301365704,237.94223843469314,316387837.4180839,510360852.973,,,1374044.0,,,,,,,,LSO,1982,113346422.55986989
1352,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1961,197.61999674223387,41.211962018354555,33879986.461557396,190227489.66751337,,,866253.0,,,,,,,,LSO,1961,
1353,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2009,822.8880846157313,862.7867206551037,1520710922.8077102,1483918317.8122222,48.7000007629395,,1989873.0,969068.2,1569.2507,1531.2837,,,,,LSO,2009,111159557.75260289
1354,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1987,443.6442862269332,242.95154134807564,330541269.1305917,601178557.7889639,,,1520244.0,,,,33.32,44.35,20.9,62.23,LSO,1987,124370021.38623177
1355,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1977,392.7620332732266,159.91830143369324,166174999.8555,466414255.77426493,,,1208836.0,,,,,,,,LSO,1977,149990032.92115638
1356,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2001,661.2699498662707,377.4677707737147,661152302.2351735,1141214072.3722432,45.7999992370605,,1871500.0,857147.0,771.34064,1331.41,,,,,LSO,2001,154518030.47995
1357,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1988,474.01743982687685,278.22452295836626,387364341.1103699,649111849.832932,,,1544580.0,,,,,,,,LSO,1988,128211631.05941573
1358,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1986,451.0985451520317,194.35929918020045,263685482.87542954,605828400.1237353,,,1495101.0,,,,,,,,LSO,1986,146292692.56186485
1359,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2004,696.8389088346485,645.493464216524,1130193708.6153233,1236271862.661913,44.4000015258789,,1912022.0,848937.8,1331.3033,1456.2573,,,,,LSO,2004,111804332.16209495
1360,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1984,433.3810380053271,210.6687049677646,283262320.3404347,546913958.2043024,,,1438248.0,,,,,,,,LSO,1984,114641053.22582673
1361,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1995,575.5859329386395,489.8393914273894,793398075.7334002,905038715.5915241,50.4000015258789,,1753824.0,883927.3,897.58295,1023.88367,,,,,LSO,1995,115684859.93109563
1362,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1966,252.72373831128579,59.575320616945284,54179978.34968063,269692430.62915343,,,951736.0,,,,,,,,LSO,1966,
1363,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2007,764.3541747269038,816.8001863473822,1411070795.703656,1368080115.3026075,48.7000007629395,,1955784.0,952466.8,1481.4907,1436.3546,,,,,LSO,2007,100751066.12885731
1364,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1962,223.87235305018197,47.465141877006346,38919984.4475742,214866058.54421413,,,881910.0,,,,,,,,LSO,1962,
1365,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1964,258.2414255212758,56.73567570511012,48019980.811215654,256152311.1744765,,,915473.0,,,,,,,,LSO,1964,
1366,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1989,491.902527240712,287.5576088404677,403523456.33362854,689398284.5188518,,,1569936.0,,,,,,,,LSO,1989,126664296.37114665
1367,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1969,266.8885528088473,65.23034885435268,60787975.709124885,293221175.72880775,,,1011308.0,,,,,,,,LSO,1969,
1368,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1990,510.6889850143413,340.8871242520329,486469561.8013814,733907124.0573425,,,1597534.0,,,,,,,,LSO,1990,128460466.8526574
1369,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2000,639.6590940193936,415.4672157116866,724359520.6746463,1088734706.1585422,46.2000007629395,,1856225.0,857575.94,844.65936,1269.5491,,,,,LSO,2000,136818769.65336442
1370,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1978,452.6016845265147,214.7750608650463,213324999.8145,516021492.9853475,,,1241159.0,,,,,,,,LSO,1978,167200574.23630401
1371,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2005,710.5483628188147,710.5483628188147,1258181989.7111688,1258181989.7111688,43.4000015258789,,1925844.0,835816.3,1505.3331,1505.3331,,,,,LSO,2005,113376753.36258002
1372,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2008,801.4515503496904,826.8271068367234,1445428683.9460628,1437674354.058127,48.9000015258789,,1972199.0,964405.3,1498.7772,1490.7367,,,,,LSO,2008,117067477.95192508
1373,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1981,422.2045319127718,323.84273768393246,394292681.98259354,504152304.8144129,,,1340694.0,,,,,,,,LSO,1981,136605267.3538119
1374,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2006,735.590114145914,736.3600430017345,1267332499.9850967,1313017754.102263,45.4000015258789,,1940413.0,880947.56,1438.6016,1490.4607,,,,,LSO,2006,101686931.39249809
1375,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,2003,685.985864138807,510.42948149368493,892412765.9358686,1211951720.4404936,43.2000007629395,,1898757.0,820263.06,1087.9592,1477.5159,33.05,43.41,20.76,62.25,LSO,2003,112850061.22961544
1376,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1999,613.8804858414412,435.71204168295293,754710554.2156072,1028686955.5775347,54.4000015258789,,1839611.0,1000748.44,754.1461,1027.9176,,,,,LSO,1999,143110403.96741986
1377,Lesotho,LSO,Kingdom of Lesotho,Lower middle income,Sub-Saharan Africa,1960,197.38389653881572,40.614868221069834,32759986.90910922,187341890.1240403,,,851412.0,,,,,,,,LSO,1960,
1378,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2002,252.9546171966565,174.5545683307864,,,57.5,,3070673.0,1765637.0,,,,,,,LBR,2002,674646874.9489897
1379,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2004,155.452790608649,146.64124047813178,,,57.7000007629395,,3184643.0,1837539.0,,,,,,,LBR,2004,338303239.3059561
1380,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1967,632.6037098066491,198.47959310146078,,,,,1315119.0,,,,,,,,LBR,1967,
1381,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1997,101.77553617620708,125.10093899690948,,,57.2999992370605,,2365290.0,1355311.1,,,,,,,LBR,1997,
1382,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1990,177.07364601849864,182.79718690156392,,,,,2102877.0,,,,,,,,LBR,1990,
1383,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2007,195.4261887643366,209.81408486250115,,,57.5,,3522294.0,2025319.0,,,59.62,83.76,40.9,94.88,LBR,2007,435127681.2795089
1384,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1993,69.26211770165412,79.94621075396155,,,57.2999992370605,,2006349.0,1149638.0,,,,,,,LBR,1993,
1385,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1992,102.20123054723017,110.17059435926556,,,57.2999992370605,,2028672.0,1162429.0,,,,,,,LBR,1992,
1386,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1986,484.5178611493953,381.06710372668584,,,,,2206867.0,,,,,,,,LBR,1986,
1387,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1977,668.2467845687374,390.3065209158662,,,,,1724313.0,,,,,,,,LBR,1977,
1388,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1974,705.0218371451539,307.69616273133056,,,,,1582584.0,,,,,,,,LBR,1974,
1389,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1973,692.1444237901045,251.46066300080187,,,,,1538882.0,,,,,,,,LBR,1973,
1390,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1995,50.04220637619132,64.81015384718938,,,57.2999992370605,,2079921.0,1191794.8,,,,,,,LBR,1995,
1391,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1971,717.8271234383974,234.30045674254347,,,,,1457714.0,,,,,,,,LBR,1971,
1392,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1972,727.7576206784138,245.83200788590023,,,,,1497356.0,,,,,,,,LBR,1972,
1393,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1991,154.59111358456929,168.43654104914668,,,57.4000015258789,,2066060.0,1185918.5,,,,,,,LBR,1991,
1394,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1996,53.098555540252526,72.52703952723654,,,57.2999992370605,,2197801.0,1259340.0,,,,,,,LBR,1996,
1395,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1963,548.8100304715653,167.3337991021137,,,,,1196588.0,,,,,,,,LBR,1963,
1396,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1975,661.315396988024,354.61712725093577,,,,,1628656.0,,,,,,,,LBR,1975,
1397,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1985,494.90343256954986,387.40320791174463,,,,,2197442.0,,,,,,,,LBR,1985,
1398,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1962,548.674203199887,163.94703772728786,,,,,1170267.0,,,,,,,,LBR,1962,
1399,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1980,632.0003804731731,451.62399308015887,,,,,1892529.0,,,,,,,,LBR,1980,
1400,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2009,226.4966842088937,302.28035237659043,,,58.2999992370605,,3821440.0,2227899.5,,,,,,,LBR,2009,564329864.6317009
1401,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2003,166.99212492333925,130.91259199890396,,,57.4000015258789,,3124222.0,1793303.5,,,,,,,LBR,2003,402686578.8907617
1402,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1982,560.8356903963709,424.2609367365229,,,,,2036325.0,,,,,,,,LBR,1982,
1403,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1983,531.6102750240905,390.68372871850033,,,,,2107523.0,,,,,,,,LBR,1983,
1404,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1970,702.5731526761449,227.57861224121802,,,,,1419728.0,,,,,,,,LBR,1970,
1405,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1981,596.6585940795577,431.4999762972176,,,,,1961795.0,,,,,,,,LBR,1981,
1406,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1965,577.5367908319113,182.97416693802236,,,,,1252968.0,,,,,,,,LBR,1965,
1407,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1964,564.1171395955638,178.84990531772885,,,,,1224094.0,,,,,,,,LBR,1964,
1408,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1969,676.0271656955617,221.9046587701194,,,,,1383305.0,,,,,,,,LBR,1969,
1409,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1998,122.05421565156729,140.57390549427353,,,57.2999992370605,,2558085.0,1465782.6,,,,,,,LBR,1998,
1410,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1978,680.3528183869935,404.0336007210455,,,,,1775200.0,,,,,,,,LBR,1978,
1411,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2005,165.76008338160332,165.76008338160332,,,58.2999992370605,,3269786.0,1906285.2,,,,,,,LBR,2005,363184571.28827924
1412,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1961,553.3919645057033,160.64423668175974,,,,,1144896.0,,,,,,,,LBR,1961,
1413,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2010,242.61193287110416,326.6042804450568,,,58.9000015258789,,3957990.0,2331256.2,,,,,,,LBR,2010,611346544.4822906
1414,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1966,607.3184857036856,190.49223878363972,,,,,1283304.0,,,,,,,,LBR,1966,
1415,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1976,676.7565512439782,356.0083722351099,,,,,1676016.0,,,,,,,,LBR,1976,
1416,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1960,552.0642295067476,170.03772870820146,,,,,1120314.0,,,,,,,,LBR,1960,
1417,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1988,477.75971792617673,478.38534923558785,,,,,2170426.0,,,,,,,,LBR,1988,
1418,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2012,275.6845029189534,413.7574148529062,,,59.2000007629395,,4190435.0,2480737.5,,,,,,,LBR,2012,666335899.0029591
1419,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1979,681.1680901065973,444.6118638115571,,,,,1830963.0,,,,,,,,LBR,1979,
1420,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1984,506.86439237721703,392.1178537180515,,,,,2163835.0,,,,,,,,LBR,1984,
1421,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2000,166.7867086397018,182.94277345524918,,,57.4000015258789,,2891968.0,1659989.6,,,,,,,LBR,2000,408462253.0103866
1422,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1994,53.84555913547336,65.4731599664809,,,57.2999992370605,,2019148.0,1156971.8,,,,,,,LBR,1994,
1423,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1987,481.9938222149344,442.9461015461223,,,,,2196204.0,,,,,,,,LBR,1987,
1424,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1999,139.95583309310416,161.1376725412441,,,57.2999992370605,,2741755.0,1571025.6,,,,,,,LBR,1999,
1425,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1968,646.3903423149362,205.2883403735257,,,,,1348448.0,,,,,,,,LBR,1968,
1426,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2011,256.8678190480223,376.92845438644645,,,59.0999984741211,,4079697.0,2411100.8,,,,,,,LBR,2011,642435718.2431718
1427,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,1989,355.82558367800686,367.9426191075602,,,,,2137018.0,,,,,,,,LBR,1989,
1428,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2001,196.38697377678164,171.73707886900263,,,57.4000015258789,,2998770.0,1721294.0,,,,,,,LBR,2001,511109912.53466
1429,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2006,175.78752268317808,178.45373076393497,,,57.5999984741211,,3384791.0,1949639.6,,,,,,,LBR,2006,384032665.4466963
1430,Liberia,LBR,Republic of Liberia,Low income,Sub-Saharan Africa,2008,207.1600998806817,231.44749600421687,,,57.9000015258789,,3672714.0,2126501.5,,,,,,,LBR,2008,496221023.998825
1431,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2004,7270.092014580502,6062.214524172033,37004307692.30769,,48.0,,5507000.0,2643360.0,13998.967,,,,,,LBY,2004,
1432,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2003,7072.060292704923,4437.437161279472,24790312500.0,,47.7000007629395,,5422612.0,2586586.0,9584.183,,,,,,LBY,2003,
1433,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1978,,,,,,,2843816.0,,,,,,,,LBY,1978,
1434,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1967,,,,,,,1846963.0,,,,,,,,LBY,1967,
1435,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1989,,,,,,,4161093.0,,,,,,,,LBY,1989,
1436,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2005,7864.937572058022,7864.937572058022,49222740740.74074,49222740740.74074,48.0999984741211,,5594450.0,2690930.2,18292.092,18292.092,,,,,LBY,2005,1151481481.4814813
1437,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1980,,,,,,,3078255.0,,,,,,,,LBY,1980,
1438,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2009,8776.397742322893,10455.57486739453,,,48.7999992370605,,5964325.0,2910590.5,,,,,,,LBY,2009,
1439,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1981,,,,,,,3207065.0,,,,,,,,LBY,1981,
1440,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1992,,7599.332059254082,,,44.2999992370605,,4459214.0,1975431.8,,,,,,,LBY,1992,
1441,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1977,,,,,,,2736280.0,,,,,,,,LBY,1977,
1442,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1986,,,,,,,3854631.0,,,,,,,,LBY,1986,
1443,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1964,,,,,,,1648635.0,,,,,,,,LBY,1964,
1444,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1990,,6785.488397898044,,,,,4259811.0,,,,,,,,LBY,1990,
1445,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1993,,6726.614886263944,,,44.5,,4558021.0,2028319.4,,,,,,,LBY,1993,
1446,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1969,,,,,,,1995704.0,,,,,,,,LBY,1969,
1447,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1971,,,,,,,2159518.0,,,,,,,,LBY,1971,
1448,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1999,6802.9882455997085,5985.620463085686,,,46.5,,5092939.0,2368216.8,,,,,,,LBY,1999,
1449,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2011,,,,,49.0,,6103233.0,2990584.2,,,,,,,LBY,2011,
1450,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1984,,,,,,,3613208.0,,,,,,,,LBY,1984,
1451,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1974,,,,,,,2433719.0,,,,,,,,LBY,1974,
1452,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1994,,6146.880279392687,,,44.7000007629395,,4654483.0,2080553.9,,,,,,,LBY,1994,
1453,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2000,6941.241610607218,6548.56827388716,,,46.9000015258789,,5176185.0,2427630.8,,,,,,,LBY,2000,
1454,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2007,8542.171816922133,12418.183591265435,73164180327.86885,,48.5,,5782108.0,2804322.5,26089.79,,,,,,LBY,2007,
1455,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2001,6538.564210320254,5404.462367919154,,,47.2999992370605,,5258677.0,2487354.2,,,,,,,LBY,2001,
1456,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,2012,,,,,48.4000015258789,,6154623.0,2978837.8,,,,,,,LBY,2012,
1457,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1972,,,,,,,2247280.0,,,,,,,,LBY,1972,
1458,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1963,,,,,,,1588755.0,,,,,,,,LBY,1963,
1459,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1975,,,,,,,2531982.0,,,,,,,,LBY,1975,
1460,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1983,,,,,,,3479637.0,,,,,,,,LBY,1983,
1461,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1970,,,,,,,2075651.0,,,,,,,,LBY,1970,
1462,Libya,LBY,Socialist People's Libyan Arab Jamahiriya,Upper middle income,Middle East & North Africa,1991,,7338.599126819564,,,44.0999984741211,,4359515.0,1922546.0,,,,,,,LBY,1991,
